Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,delivery_days,order_month,order_year,profit_margin,is_profitable,is_discounted
2017-10-05,2017-10-10,Standard Class,Corporate,United States,Chico,California,West,Furniture,Chairs,435.168,4,0.2,-59.8356,5,2017-10,2017,-0.1375,0,1
2017-10-05,2017-10-10,Standard Class,Corporate,United States,Chico,California,West,Office Supplies,Fasteners,14.9,5,0,6.854,5,2017-10,2017,0.45969,1,0
2017-10-05,2017-10-10,Standard Class,Corporate,United States,Chico,California,West,Office Supplies,Appliances,15.8,4,0,4.108,5,2017-10,2017,0.25984,1,0
2017-10-05,2017-10-10,Standard Class,Corporate,United States,Chico,California,West,Furniture,Furnishings,72.9,5,0,26.973,5,2017-10,2017,0.36995,1,0
2017-10-05,2017-10-10,Standard Class,Corporate,United States,Chico,California,West,Furniture,Tables,206.352,3,0.2,5.1588,5,2017-10,2017,0.025,1,1
2017-10-05,2017-10-10,Standard Class,Corporate,United States,Chico,California,West,Technology,Phones,7.992,1,0.2,2.6973,5,2017-10,2017,0.33708,1,1
2017-11-18,2017-11-23,Second Class,Corporate,United States,Miramar,Florida,South,Office Supplies,Storage,81.36,5,0.2,-19.323,5,2017-11,2017,-0.23747,0,1
2017-11-18,2017-11-23,Second Class,Corporate,United States,Miramar,Florida,South,Office Supplies,Binders,20.232,8,0.7,-16.1856,5,2017-11,2017,-0.7996,0,1
2017-11-18,2017-11-23,Second Class,Corporate,United States,Miramar,Florida,South,Office Supplies,Appliances,389.056,4,0.2,48.632,5,2017-11,2017,0.125,1,1
2017-11-18,2017-11-23,Second Class,Corporate,United States,Miramar,Florida,South,Office Supplies,Paper,20.736,4,0.2,7.2576,5,2017-11,2017,0.34983,1,1
2017-11-18,2017-11-23,Second Class,Corporate,United States,Miramar,Florida,South,Office Supplies,Paper,41.472,8,0.2,14.5152,5,2017-11,2017,0.34992,1,1
2015-03-23,2015-03-30,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,33.36,4,0,16.68,7,2015-03,2015,0.49985,1,0
2016-10-10,2016-10-12,First Class,Corporate,United States,Denver,Colorado,West,Furniture,Bookcases,90.882,3,0.7,-190.8522,2,2016-10,2016,-2.09977,0,1
2016-10-10,2016-10-12,First Class,Corporate,United States,Denver,Colorado,West,Technology,Phones,15.992,1,0.2,-2.9985,2,2016-10,2016,-0.18738,0,1
2016-10-10,2016-10-12,First Class,Corporate,United States,Denver,Colorado,West,Furniture,Chairs,120.784,1,0.2,13.5882,2,2016-10,2016,0.11249,1,1
2015-08-16,2015-08-20,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Phones,519.792,4,0.4,-112.6216,4,2015-08,2015,-0.21666,0,1
2015-08-16,2015-08-20,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,31.176,3,0.2,-5.4558,4,2015-08,2015,-0.17494,0,1
2015-08-16,2015-08-20,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,10.368,2,0.2,3.6288,4,2015-08,2015,0.34966,1,1
2015-08-16,2015-08-20,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2.724,2,0.7,-1.9068,4,2015-08,2015,-0.69744,0,1
2015-08-16,2015-08-20,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,254.352,3,0.2,0,4,2015-08,2015,0,0,1
2015-08-16,2015-08-20,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,3.762,3,0.7,-2.7588,4,2015-08,2015,-0.73139,0,1
2015-08-16,2015-08-20,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,10.272,3,0.2,3.21,4,2015-08,2015,0.3122,1,1
2014-05-31,2014-06-05,Standard Class,Consumer,United States,Jackson,Mississippi,South,Technology,Phones,659.97,3,0,197.991,5,2014-05,2014,0.3,1,0
2014-05-31,2014-06-05,Standard Class,Consumer,United States,Jackson,Mississippi,South,Technology,Phones,113.73,3,0,32.9817,5,2014-05,2014,0.28997,1,0
2015-08-27,2015-08-31,Standard Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Binders,5.104,1,0.2,1.6588,4,2015-08,2015,0.32436,1,1
2014-01-03,2014-01-07,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,16.448,2,0.2,5.5512,4,2014-01,2014,0.33729,1,1
2014-09-10,2014-09-13,First Class,Consumer,United States,Clifton,New Jersey,East,Office Supplies,Appliances,81.92,4,0,22.1184,3,2014-09,2014,0.26997,1,0
2014-09-10,2014-09-13,First Class,Consumer,United States,Clifton,New Jersey,East,Furniture,Furnishings,254.9,5,0,76.47,3,2014-09,2014,0.29999,1,0
2017-01-22,2017-01-25,Second Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Fasteners,15.12,5,0.2,4.914,3,2017-01,2017,0.32479,1,1
2017-01-22,2017-01-25,Second Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Art,7.872,3,0.2,0.8856,3,2017-01,2017,0.11236,1,1
2016-04-21,2016-04-24,First Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,8.32,5,0.2,2.808,3,2016-04,2016,0.33709,1,1
2016-07-20,2016-07-23,Second Class,Consumer,United States,Long Beach,New York,East,Technology,Phones,89.95,5,0,43.176,3,2016-07,2016,0.47995,1,0
2016-08-23,2016-08-29,Standard Class,Home Office,United States,Sheboygan,Wisconsin,Central,Office Supplies,Labels,25.2,4,0,11.592,6,2016-08,2016,0.45982,1,0
2016-08-23,2016-08-29,Standard Class,Home Office,United States,Sheboygan,Wisconsin,Central,Office Supplies,Labels,37.59,3,0,17.6673,6,2016-08,2016,0.46988,1,0
2016-08-23,2016-08-29,Standard Class,Home Office,United States,Sheboygan,Wisconsin,Central,Office Supplies,Storage,14.97,1,0,4.1916,6,2016-08,2016,0.27981,1,0
2016-08-23,2016-08-29,Standard Class,Home Office,United States,Sheboygan,Wisconsin,Central,Technology,Accessories,1.98,2,0,0.891,6,2016-08,2016,0.44774,1,0
2016-06-14,2016-06-17,First Class,Consumer,United States,Boca Raton,Florida,South,Office Supplies,Binders,39.936,4,0.7,-26.624,3,2016-06,2016,-0.6665,0,1
2016-06-14,2016-06-17,First Class,Consumer,United States,Boca Raton,Florida,South,Technology,Accessories,18.464,2,0.2,2.308,3,2016-06,2016,0.12493,1,1
2015-11-20,2015-11-23,Second Class,Consumer,United States,Aurora,Colorado,West,Office Supplies,Binders,4.896,3,0.7,-3.4272,3,2015-11,2015,-0.69857,0,1
2015-11-20,2015-11-23,Second Class,Consumer,United States,Aurora,Colorado,West,Furniture,Bookcases,145.764,6,0.7,-247.7988,3,2015-11,2015,-1.69988,0,1
2015-11-20,2015-11-23,Second Class,Consumer,United States,Aurora,Colorado,West,Office Supplies,Binders,9.612,6,0.7,-7.3692,3,2015-11,2015,-0.76587,0,1
2017-11-03,2017-11-05,First Class,Home Office,United States,San Diego,California,West,Technology,Accessories,199.75,5,0,87.89,2,2017-11,2017,0.43998,1,0
2017-11-03,2017-11-05,First Class,Home Office,United States,San Diego,California,West,Furniture,Tables,1673.184,12,0.2,20.9148,2,2017-11,2017,0.0125,1,1
2014-05-04,2014-05-07,First Class,Corporate,United States,Seattle,Washington,West,Furniture,Furnishings,12.18,7,0,3.8976,3,2014-05,2014,0.31974,1,0
2014-05-04,2014-05-07,First Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Appliances,57.68,4,0,19.0344,3,2014-05,2014,0.32994,1,0
2015-11-08,2015-11-12,Standard Class,Consumer,United States,Dubuque,Iowa,Central,Technology,Phones,263.96,4,0,76.5484,4,2015-11,2015,0.28999,1,0
2015-12-12,2015-12-15,First Class,Consumer,United States,Los Angeles,California,West,Technology,Accessories,299.94,6,0,128.9742,3,2015-12,2015,0.42999,1,0
2015-12-12,2015-12-15,First Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Supplies,25.76,7,0,0.5152,3,2015-12,2015,0.01999,1,0
2014-12-01,2014-12-03,First Class,Consumer,United States,Lowell,Massachusetts,East,Technology,Phones,271.9,2,0,78.851,2,2014-12,2014,0.28999,1,0
2014-12-01,2014-12-03,First Class,Consumer,United States,Lowell,Massachusetts,East,Furniture,Furnishings,45.84,3,0,15.5856,2,2014-12,2014,0.33993,1,0
2014-12-01,2014-12-03,First Class,Consumer,United States,Lowell,Massachusetts,East,Furniture,Furnishings,9.82,2,0,3.2406,2,2014-12,2014,0.32966,1,0
2016-10-07,2016-10-11,Standard Class,Consumer,United States,Marysville,Washington,West,Office Supplies,Fasteners,93.36,12,0,0.9336,4,2016-10,2016,0.01,1,0
2015-11-17,2015-11-24,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,Central,Office Supplies,Storage,541.24,4,0,5.4124,7,2015-11,2015,0.01,1,0
2015-11-17,2015-11-24,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,Central,Office Supplies,Paper,106.32,3,0,49.9704,7,2015-11,2015,0.46996,1,0
2015-11-17,2015-11-24,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,Central,Furniture,Chairs,1323.9,5,0,383.931,7,2015-11,2015,0.29,1,0
2014-03-17,2014-03-20,Second Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,126.624,6,0.2,41.1528,3,2014-03,2014,0.32497,1,1
2015-06-20,2015-06-23,First Class,Consumer,United States,Aurora,Colorado,West,Technology,Phones,125.944,7,0.2,15.743,3,2015-06,2015,0.12499,1,1
2017-05-25,2017-05-25,Same Day,Consumer,United States,New York City,New York,East,Office Supplies,Binders,663.92,5,0.2,207.475,0,2017-05,2017,0.3125,1,1
2017-05-25,2017-05-25,Same Day,Consumer,United States,New York City,New York,East,Technology,Accessories,120,8,0,13.2,0,2017-05,2017,0.10999,1,0
2017-05-25,2017-05-25,Same Day,Consumer,United States,New York City,New York,East,Office Supplies,Fasteners,3.29,1,0,1.4805,0,2017-05,2017,0.44864,1,0
2017-05-25,2017-05-25,Same Day,Consumer,United States,New York City,New York,East,Furniture,Furnishings,18.84,3,0,6.0288,0,2017-05,2017,0.31983,1,0
2014-09-09,2014-09-11,First Class,Home Office,United States,Lancaster,Ohio,East,Furniture,Furnishings,60.672,6,0.2,12.8928,2,2014-09,2014,0.21246,1,1
2014-09-09,2014-09-11,First Class,Home Office,United States,Lancaster,Ohio,East,Office Supplies,Art,30.816,9,0.2,2.6964,2,2014-09,2014,0.08747,1,1
2017-10-17,2017-10-19,Second Class,Corporate,United States,Modesto,California,West,Technology,Phones,52.792,1,0.2,4.6193,2,2017-10,2017,0.08748,1,1
2017-11-02,2017-11-05,First Class,Consumer,United States,Saint Louis,Missouri,Central,Office Supplies,Appliances,83.9,10,0,20.975,3,2017-11,2017,0.24997,1,0
2017-11-02,2017-11-05,First Class,Consumer,United States,Saint Louis,Missouri,Central,Office Supplies,Paper,11.76,2,0,5.7624,3,2017-11,2017,0.48958,1,0
2014-07-21,2014-07-25,Standard Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Appliances,4.992,3,0.8,-12.9792,4,2014-07,2014,-2.5948,0,1
2014-07-21,2014-07-25,Standard Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Envelopes,87.92,5,0.2,29.673,4,2014-07,2014,0.33746,1,1
2014-07-21,2014-07-25,Standard Class,Corporate,United States,Dallas,Texas,Central,Furniture,Chairs,657.93,5,0.3,-93.99,4,2014-07,2014,-0.14285,0,1
2014-07-21,2014-07-25,Standard Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Binders,1.044,1,0.8,-1.827,4,2014-07,2014,-1.7334,0,1
2015-09-11,2015-09-15,Second Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,210.68,2,0,50.5632,4,2015-09,2015,0.23999,1,0
2015-09-11,2015-09-15,Second Class,Corporate,United States,New York City,New York,East,Office Supplies,Storage,78.8,1,0,1.576,4,2015-09,2015,0.02,1,0
2015-09-11,2015-09-15,Second Class,Corporate,United States,New York City,New York,East,Technology,Accessories,19.99,1,0,6.7966,4,2015-09,2015,0.33983,1,0
2015-09-11,2015-09-15,Second Class,Corporate,United States,New York City,New York,East,Office Supplies,Storage,772.68,4,0,108.1752,4,2015-09,2015,0.14,1,0
2016-10-21,2016-10-25,Standard Class,Consumer,United States,San Antonio,Texas,Central,Technology,Accessories,106.08,6,0.2,-9.282,4,2016-10,2016,-0.08749,0,1
2016-01-07,2016-01-11,Standard Class,Consumer,United States,Amarillo,Texas,Central,Furniture,Furnishings,23.076,3,0.6,-10.9611,4,2016-01,2016,-0.47479,0,1
2016-01-07,2016-01-11,Standard Class,Consumer,United States,Amarillo,Texas,Central,Office Supplies,Paper,25.92,5,0.2,9.072,4,2016-01,2016,0.34987,1,1
2015-06-25,2015-06-28,First Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,47.952,3,0.2,16.1838,3,2015-06,2015,0.33743,1,1
2015-06-25,2015-06-28,First Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,0.984,2,0.8,-1.476,3,2015-06,2015,-1.48491,0,1
2015-06-25,2015-06-28,First Class,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,75.384,9,0.6,-20.7306,3,2015-06,2015,-0.27496,0,1
2015-06-25,2015-06-28,First Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Labels,4.608,2,0.2,1.6704,3,2015-06,2015,0.36172,1,1
2015-09-20,2015-09-22,First Class,Consumer,United States,Lawrence,Massachusetts,East,Office Supplies,Binders,37.68,6,0,16.956,2,2015-09,2015,0.44988,1,0
2017-07-10,2017-07-14,Standard Class,Corporate,United States,Columbus,Georgia,South,Office Supplies,Appliances,41.91,3,0,10.8966,4,2017-07,2017,0.25994,1,0
2017-06-30,2017-07-02,Second Class,Consumer,United States,Los Angeles,California,West,Furniture,Bookcases,435.999,3,0.15,5.1294,2,2017-06,2017,0.01176,1,1
2017-08-21,2017-08-25,Second Class,Corporate,United States,Seattle,Washington,West,Furniture,Chairs,388.704,6,0.2,38.8704,4,2017-08,2017,0.1,1,1
2017-08-21,2017-08-25,Second Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Storage,572.58,6,0,34.3548,4,2017-08,2017,0.06,1,0
2017-08-21,2017-08-25,Second Class,Corporate,United States,Seattle,Washington,West,Technology,Accessories,33.18,2,0,11.613,4,2017-08,2017,0.34989,1,0
2017-03-11,2017-03-15,Standard Class,Home Office,United States,Cambridge,Massachusetts,East,Technology,Accessories,63.88,4,0,24.9132,4,2017-03,2017,0.38994,1,0
2017-03-11,2017-03-15,Standard Class,Home Office,United States,Cambridge,Massachusetts,East,Furniture,Furnishings,26.72,1,0,11.7568,4,2017-03,2017,0.43984,1,0
2017-09-15,2017-09-17,Second Class,Consumer,United States,Salt Lake City,Utah,West,Office Supplies,Binders,295.056,9,0.2,106.9578,2,2017-09,2017,0.36249,1,1
2016-09-20,2016-09-24,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Appliances,393.25,5,0,129.7725,4,2016-09,2016,0.32999,1,0
2016-12-15,2016-12-17,Second Class,Consumer,United States,Cuyahoga Falls,Ohio,East,Office Supplies,Binders,2.214,3,0.7,-1.476,2,2016-12,2016,-0.66367,0,1
2017-11-03,2017-11-06,Second Class,Consumer,United States,Wilmington,North Carolina,South,Office Supplies,Paper,16.272,3,0.2,5.2884,3,2017-11,2017,0.3248,1,1
2016-07-03,2016-07-07,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Appliances,706.86,7,0,197.9208,4,2016-07,2016,0.28,1,0
2014-09-26,2014-09-30,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,5.97,5,0.7,-4.577,4,2014-09,2014,-0.76538,0,1
2014-09-26,2014-09-30,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,21.184,1,0.2,4.7664,4,2014-09,2014,0.22489,1,1
2014-09-26,2014-09-30,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,41.376,6,0.2,3.1032,4,2014-09,2014,0.07498,1,1
2014-07-14,2014-07-17,Second Class,Corporate,United States,New York City,New York,East,Office Supplies,Art,17.94,3,0,4.485,3,2014-07,2014,0.24986,1,0
2017-09-28,2017-10-05,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2.655,1,0.7,-1.8585,7,2017-09,2017,-0.69737,0,1
2015-08-28,2015-09-04,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,892.35,5,0,267.705,7,2015-08,2015,0.3,1,0
2015-08-28,2015-09-04,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Bookcases,307.666,2,0.15,28.9568,7,2015-08,2015,0.09411,1,1
2015-08-28,2015-09-04,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,728.82,9,0,29.1528,7,2015-08,2015,0.04,1,0
2015-08-28,2015-09-04,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,41.36,5,0.2,13.959,7,2015-08,2015,0.33742,1,1
2015-08-28,2015-09-04,Standard Class,Consumer,United States,Los Angeles,California,West,Technology,Phones,43.176,3,0.2,15.1116,7,2015-08,2015,0.34992,1,1
2015-08-28,2015-09-04,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,4.16,2,0,1.7472,7,2015-08,2015,0.41899,1,0
2015-09-20,2015-09-26,Standard Class,Corporate,United States,Long Beach,New York,East,Office Supplies,Paper,61.4,5,0,28.858,6,2015-09,2015,0.46992,1,0
2015-09-20,2015-09-26,Standard Class,Corporate,United States,Long Beach,New York,East,Office Supplies,Binders,24.448,2,0.2,8.8624,6,2015-09,2015,0.36235,1,1
2016-11-07,2016-11-09,First Class,Consumer,United States,Rochester,New York,East,Technology,Phones,263.96,4,0,71.2692,2,2016-11,2016,0.26999,1,0
2016-11-07,2016-11-09,First Class,Consumer,United States,Rochester,New York,East,Technology,Phones,359.97,3,0,100.7916,2,2016-11,2016,0.27999,1,0
2016-11-07,2016-11-09,First Class,Consumer,United States,Rochester,New York,East,Office Supplies,Paper,12.96,2,0,6.2208,2,2016-11,2016,0.47963,1,0
2016-11-07,2016-11-09,First Class,Consumer,United States,Rochester,New York,East,Office Supplies,Storage,116.82,3,0,5.841,2,2016-11,2016,0.05,1,0
2016-11-07,2016-11-09,First Class,Consumer,United States,Rochester,New York,East,Office Supplies,Binders,276.784,2,0.2,89.9548,2,2016-11,2016,0.32499,1,1
2015-10-20,2015-10-24,Standard Class,Corporate,United States,San Francisco,California,West,Technology,Accessories,239.97,3,0,86.3892,4,2015-10,2015,0.35998,1,0
2015-10-20,2015-10-24,Standard Class,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,16.02,6,0,6.0876,4,2015-10,2015,0.37976,1,0
2017-01-01,2017-01-05,Standard Class,Consumer,United States,Huntsville,Texas,Central,Office Supplies,Storage,454.56,5,0.2,-107.958,4,2017-01,2017,-0.23749,0,1
2017-01-01,2017-01-05,Standard Class,Consumer,United States,Huntsville,Texas,Central,Furniture,Furnishings,141.42,5,0.6,-187.3815,4,2017-01,2017,-1.32491,0,1
2017-01-01,2017-01-05,Standard Class,Consumer,United States,Huntsville,Texas,Central,Furniture,Chairs,310.744,4,0.3,-26.6352,4,2017-01,2017,-0.08571,0,1
2017-01-01,2017-01-05,Standard Class,Consumer,United States,Huntsville,Texas,Central,Office Supplies,Art,12.736,4,0.2,2.2288,4,2017-01,2017,0.17486,1,1
2017-01-01,2017-01-05,Standard Class,Consumer,United States,Huntsville,Texas,Central,Office Supplies,Binders,6.47,5,0.8,-9.705,4,2017-01,2017,-1.49769,0,1
2017-01-01,2017-01-05,Standard Class,Consumer,United States,Huntsville,Texas,Central,Office Supplies,Binders,13.748,14,0.8,-22.6842,4,2017-01,2017,-1.6488,0,1
2017-01-01,2017-01-05,Standard Class,Consumer,United States,Huntsville,Texas,Central,Office Supplies,Appliances,15.224,2,0.8,-38.8212,4,2017-01,2017,-2.54833,0,1
2015-06-23,2015-06-29,Standard Class,Corporate,United States,East Point,Georgia,South,Furniture,Furnishings,27.42,3,0,9.3228,6,2015-06,2015,0.33988,1,0
2015-06-23,2015-06-29,Standard Class,Corporate,United States,East Point,Georgia,South,Office Supplies,Binders,165.98,1,0,74.691,6,2015-06,2015,0.44997,1,0
2015-06-23,2015-06-29,Standard Class,Corporate,United States,East Point,Georgia,South,Technology,Accessories,75,3,0,18,6,2015-06,2015,0.23997,1,0
2016-11-22,2016-11-27,Standard Class,Home Office,United States,New York City,New York,East,Office Supplies,Binders,134.272,8,0.2,46.9952,5,2016-11,2016,0.34997,1,1
